channel,size,invocations-lambda,value_type,value
storage,131072,10,producer_times,193181
storage,131072,10,producer_times,123984
storage,131072,10,producer_times,151724
storage,131072,10,producer_times,243605
storage,131072,10,producer_retries,6
storage,131072,10,producer_retries,11
storage,131072,10,producer_retries,9
storage,131072,10,producer_retries,4
storage,131072,10,producer_retries,8
storage,131072,10,producer_retries,6
storage,131072,10,producer_retries,7
storage,131072,10,producer_retries,8
storage,131072,10,producer_retries,11
storage,131072,10,producer_retries,16
storage,131072,10,consumer_retries,2
storage,131072,10,consumer_retries,2
storage,131072,10,consumer_retries,9
storage,131072,10,consumer_retries,10
storage,131072,10,consumer_retries,4
storage,131072,10,consumer_retries,4
storage,131072,10,consumer_retries,4
storage,131072,10,consumer_retries,6
storage,131072,10,consumer_retries,5
storage,131072,10,consumer_retries,3
storage,131072,10,producer_times,113098
storage,131072,10,producer_times,117245
storage,131072,10,producer_times,162427
storage,131072,10,producer_times,173568
storage,131072,10,producer_times,87557
storage,131072,10,producer_times,126904
storage,131072,10,producer_times,132689
storage,131072,10,producer_times,143186
storage,131072,10,producer_times,136468
storage,131072,10,producer_times,317322
storage,131072,10,producer_retries,6
storage,131072,10,producer_retries,6
storage,131072,10,producer_retries,8
storage,131072,10,producer_retries,8
storage,131072,10,producer_retries,4
storage,131072,10,producer_retries,2
storage,131072,10,producer_retries,4
storage,131072,10,producer_retries,10
storage,131072,10,producer_retries,8
storage,131072,10,producer_retries,29
storage,131072,10,consumer_retries,6
storage,131072,10,consumer_retries,7
storage,131072,10,consumer_retries,14
storage,131072,10,consumer_retries,6
storage,131072,10,consumer_retries,7
storage,131072,10,consumer_retries,4
storage,131072,10,consumer_retries,8
storage,131072,10,consumer_retries,7
storage,131072,10,consumer_retries,19
storage,131072,10,consumer_retries,12
storage,131072,10,producer_times,121724
storage,131072,10,producer_times,141225
storage,131072,10,producer_times,210408
storage,131072,10,producer_times,105233
storage,131072,10,producer_times,211866
storage,131072,10,producer_times,115793
storage,131072,10,producer_times,152907
storage,131072,10,producer_times,113097
storage,131072,10,producer_times,183805
storage,131072,10,producer_times,148839
storage,131072,10,producer_retries,6
storage,131072,10,producer_retries,6
storage,131072,10,producer_retries,8
storage,131072,10,producer_retries,3
storage,131072,10,producer_retries,10
storage,131072,10,producer_retries,7
storage,131072,10,producer_retries,8
storage,131072,10,producer_retries,2
storage,131072,10,producer_retries,3
storage,131072,10,producer_retries,6
storage,131072,10,consumer_retries,6
storage,131072,10,consumer_retries,4
storage,131072,10,consumer_retries,5
storage,131072,10,consumer_retries,6
storage,131072,10,consumer_retries,13
storage,131072,10,consumer_retries,5
storage,131072,10,consumer_retries,6
storage,131072,10,consumer_retries,6
storage,131072,10,consumer_retries,3
storage,131072,10,consumer_retries,5
storage,131072,10,producer_times,86027
storage,131072,10,producer_times,298746
storage,131072,10,producer_times,140154
storage,131072,10,producer_times,181089
storage,131072,10,producer_times,133141
storage,131072,10,producer_times,145544
storage,131072,10,producer_times,135788
storage,131072,10,producer_times,139726
storage,131072,10,producer_times,108330
storage,131072,10,producer_times,223730
storage,131072,10,producer_retries,4
storage,131072,10,producer_retries,29
storage,131072,10,producer_retries,6
storage,131072,10,producer_retries,14
storage,131072,10,producer_retries,5
storage,131072,10,producer_retries,11
storage,131072,10,producer_retries,11
storage,131072,10,producer_retries,7
storage,131072,10,producer_retries,7
storage,131072,10,producer_retries,20
storage,131072,10,consumer_retries,24
storage,131072,10,consumer_retries,9
storage,131072,10,consumer_retries,6
storage,131072,10,consumer_retries,7
storage,131072,10,consumer_retries,7
storage,131072,10,consumer_retries,5
storage,131072,10,consumer_retries,6
storage,131072,10,consumer_retries,10
storage,131072,10,consumer_retries,7
storage,131072,10,consumer_retries,10
storage,131072,10,producer_times,168245
storage,131072,10,producer_times,127823
storage,131072,10,producer_times,105590
storage,131072,10,producer_times,130847
storage,131072,10,producer_times,162323
storage,131072,10,producer_times,178412
storage,131072,10,producer_times,104162
storage,131072,10,producer_times,160832
storage,131072,10,producer_times,140608
storage,131072,10,producer_times,176469
storage,131072,10,producer_retries,3
storage,131072,10,producer_retries,4
storage,131072,10,producer_retries,4
storage,131072,10,producer_retries,4
storage,131072,10,producer_retries,9
storage,131072,10,producer_retries,12
storage,131072,10,producer_retries,5
storage,131072,10,producer_retries,7
storage,131072,10,producer_retries,6
storage,131072,10,producer_retries,13
storage,131072,10,consumer_retries,0
storage,131072,10,consumer_retries,7
storage,131072,10,consumer_retries,6
storage,131072,10,consumer_retries,4
storage,131072,10,consumer_retries,8
storage,131072,10,consumer_retries,9
storage,131072,10,consumer_retries,5
storage,131072,10,consumer_retries,8
storage,131072,10,consumer_retries,6
storage,131072,10,consumer_retries,7
storage,131072,10,producer_times,157534
storage,131072,10,producer_times,121312
storage,131072,10,producer_times,111546
storage,131072,10,producer_times,135239
storage,131072,10,producer_times,140613
storage,131072,10,producer_times,220284
storage,131072,10,producer_times,148802
storage,131072,10,producer_times,166001
storage,131072,10,producer_times,150376
storage,131072,10,producer_times,193991
storage,131072,10,producer_retries,10
storage,131072,10,producer_retries,5
storage,131072,10,producer_retries,5
storage,131072,10,producer_retries,9
storage,131072,10,producer_retries,2
storage,131072,10,producer_retries,7
storage,131072,10,producer_retries,5
storage,131072,10,producer_retries,9
storage,131072,10,producer_retries,8
storage,131072,10,producer_retries,6
storage,131072,10,consumer_retries,4
storage,131072,10,consumer_retries,4
storage,131072,10,consumer_retries,6
storage,131072,10,consumer_retries,14
storage,131072,10,consumer_retries,9
storage,131072,10,consumer_retries,5
storage,131072,10,consumer_retries,8
storage,131072,10,consumer_retries,6
storage,131072,10,consumer_retries,6
storage,131072,10,consumer_retries,2
storage,131072,10,producer_times,166625
storage,131072,10,producer_times,115776
storage,131072,10,producer_times,198065
storage,131072,10,producer_times,150162
storage,131072,10,producer_times,186123
storage,131072,10,producer_times,100707
storage,131072,10,producer_times,129177
storage,131072,10,producer_times,162004
storage,131072,10,producer_times,98933
storage,131072,10,producer_times,212471
storage,131072,10,producer_retries,13
storage,131072,10,producer_retries,6
storage,131072,10,producer_retries,7
storage,131072,10,producer_retries,8
storage,131072,10,producer_retries,10
storage,131072,10,producer_retries,4
storage,131072,10,producer_retries,7
storage,131072,10,producer_retries,9
storage,131072,10,producer_retries,4
storage,131072,10,producer_retries,16
storage,131072,10,consumer_retries,14
storage,131072,10,consumer_retries,14
storage,131072,10,consumer_retries,6
storage,131072,10,consumer_retries,10
storage,131072,10,consumer_retries,13
storage,131072,10,consumer_retries,6
storage,131072,10,consumer_retries,10
storage,131072,10,consumer_retries,3
storage,131072,10,consumer_retries,5
storage,131072,10,consumer_retries,6
storage,131072,10,producer_times,164500
storage,131072,10,producer_times,197220
storage,131072,10,producer_times,155509
storage,131072,10,producer_times,185839
storage,131072,10,producer_times,208889
storage,131072,10,producer_times,126844
storage,131072,10,producer_times,164674
storage,131072,10,producer_times,173271
storage,131072,10,producer_times,115396
storage,131072,10,producer_times,246999
storage,131072,10,producer_retries,4
storage,131072,10,producer_retries,7
storage,131072,10,producer_retries,5
storage,131072,10,producer_retries,7
storage,131072,10,producer_retries,10
storage,131072,10,producer_retries,6
storage,131072,10,producer_retries,7
storage,131072,10,producer_retries,7
storage,131072,10,producer_retries,2
storage,131072,10,producer_retries,12
storage,131072,10,consumer_retries,8
storage,131072,10,consumer_retries,7
storage,131072,10,consumer_retries,13
storage,131072,10,consumer_retries,10
storage,131072,10,consumer_retries,4
storage,131072,10,consumer_retries,4
storage,131072,10,consumer_retries,10
storage,131072,10,consumer_retries,6
storage,131072,10,consumer_retries,5
storage,131072,10,consumer_retries,9
storage,131072,10,producer_times,128850
storage,131072,10,producer_times,128716
storage,131072,10,producer_times,192308
storage,131072,10,producer_times,147210
storage,131072,10,producer_times,99015
storage,131072,10,producer_times,142865
storage,131072,10,producer_times,181729
storage,131072,10,producer_times,121971
storage,131072,10,producer_times,136817
storage,131072,10,producer_times,159530
storage,131072,10,producer_retries,7
storage,131072,10,producer_retries,5
storage,131072,10,producer_retries,5
storage,131072,10,producer_retries,4
storage,131072,10,producer_retries,6
storage,131072,10,producer_retries,11
storage,131072,10,producer_retries,6
storage,131072,10,producer_retries,7
storage,131072,10,producer_retries,5
storage,131072,10,producer_retries,8
storage,131072,10,consumer_retries,16
storage,131072,10,consumer_retries,4
storage,131072,10,consumer_retries,8
storage,131072,10,consumer_retries,8
storage,131072,10,consumer_retries,11
storage,131072,10,consumer_retries,2
storage,131072,10,consumer_retries,14
storage,131072,10,consumer_retries,9
storage,131072,10,consumer_retries,5
storage,131072,10,consumer_retries,21
storage,131072,10,producer_times,231947
storage,131072,10,producer_times,119119
storage,131072,10,producer_times,216393
storage,131072,10,producer_times,105618
storage,131072,10,producer_times,142952
storage,131072,10,producer_times,157487
storage,131072,10,producer_times,206319
storage,131072,10,producer_times,108362
storage,131072,10,producer_times,463367
storage,131072,10,producer_times,161074
storage,131072,10,producer_retries,4
storage,131072,10,producer_retries,6
storage,131072,10,producer_retries,14
storage,131072,10,producer_retries,5
storage,131072,10,producer_retries,5
storage,131072,10,producer_retries,7
storage,131072,10,producer_retries,6
storage,131072,10,producer_retries,6
storage,131072,10,producer_retries,36
storage,131072,10,producer_retries,7
storage,131072,10,consumer_retries,10
storage,131072,10,consumer_retries,1
storage,131072,10,consumer_retries,14
storage,131072,10,consumer_retries,5
storage,131072,10,consumer_retries,5
storage,131072,10,consumer_retries,11
storage,131072,10,consumer_retries,7
storage,131072,10,consumer_retries,7
storage,131072,10,consumer_retries,26
storage,131072,10,consumer_retries,9
storage,131072,10,producer_times,211298
storage,131072,10,producer_times,108551
storage,131072,10,producer_times,174233
storage,131072,10,producer_times,110573
storage,131072,10,producer_times,122051
storage,131072,10,producer_times,156202
storage,131072,10,producer_times,134707
storage,131072,10,producer_times,177839
storage,131072,10,producer_times,314890
storage,131072,10,producer_times,211446
storage,131072,10,producer_retries,13
storage,131072,10,producer_retries,6
storage,131072,10,producer_retries,5
storage,131072,10,producer_retries,6
storage,131072,10,producer_retries,2
storage,131072,10,producer_retries,2
storage,131072,10,producer_retries,9
storage,131072,10,producer_retries,6
storage,131072,10,producer_retries,3
storage,131072,10,producer_retries,7
storage,131072,10,consumer_retries,6
