channel,size,invocations-lambda,value_type,value
storage,2097152,50,consumer_retries,8.0
storage,2097152,50,consumer_retries,18.0
storage,2097152,50,consumer_retries,16.0
storage,2097152,50,consumer_retries,7.0
storage,2097152,50,consumer_retries,9.0
storage,2097152,50,consumer_retries,12.0
storage,2097152,50,consumer_retries,12.0
storage,2097152,50,consumer_retries,6.0
storage,2097152,50,consumer_retries,10.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,12.0
storage,2097152,50,consumer_retries,11.0
storage,2097152,50,consumer_retries,10.0
storage,2097152,50,consumer_retries,18.0
storage,2097152,50,producer_times,335743.0
storage,2097152,50,producer_times,316196.0
storage,2097152,50,producer_times,267775.0
storage,2097152,50,producer_times,318904.0
storage,2097152,50,producer_times,261877.0
storage,2097152,50,producer_times,352297.0
storage,2097152,50,producer_times,239636.0
storage,2097152,50,producer_times,328089.0
storage,2097152,50,producer_times,338847.0
storage,2097152,50,producer_times,271324.0
storage,2097152,50,producer_times,308848.0
storage,2097152,50,producer_times,250360.0
storage,2097152,50,producer_times,268863.0
storage,2097152,50,producer_times,287515.0
storage,2097152,50,producer_times,308016.0
storage,2097152,50,producer_times,268376.0
storage,2097152,50,producer_times,256987.0
storage,2097152,50,producer_times,291928.0
storage,2097152,50,producer_times,230772.0
storage,2097152,50,producer_times,252045.0
storage,2097152,50,producer_times,302106.0
storage,2097152,50,producer_times,349765.0
storage,2097152,50,producer_times,310284.0
storage,2097152,50,producer_times,295843.0
storage,2097152,50,producer_times,272668.0
storage,2097152,50,producer_times,233582.0
storage,2097152,50,producer_times,439907.0
storage,2097152,50,producer_times,255675.0
storage,2097152,50,producer_times,296549.0
storage,2097152,50,producer_times,274380.0
storage,2097152,50,producer_times,320476.0
storage,2097152,50,producer_times,272288.0
storage,2097152,50,producer_times,442035.0
storage,2097152,50,producer_times,294490.0
storage,2097152,50,producer_times,233498.0
storage,2097152,50,producer_times,278816.0
storage,2097152,50,producer_times,391632.0
storage,2097152,50,producer_times,407056.0
storage,2097152,50,producer_times,260646.0
storage,2097152,50,producer_times,276239.0
storage,2097152,50,producer_times,241586.0
storage,2097152,50,producer_times,246797.0
storage,2097152,50,producer_times,243950.0
storage,2097152,50,producer_times,258500.0
storage,2097152,50,producer_times,329967.0
storage,2097152,50,producer_times,233127.0
storage,2097152,50,producer_times,254843.0
storage,2097152,50,producer_times,220272.0
storage,2097152,50,producer_times,191672.0
storage,2097152,50,producer_times,354036.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,16.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,14.0
storage,2097152,50,producer_retries,8.0
storage,2097152,50,producer_retries,18.0
storage,2097152,50,producer_retries,19.0
storage,2097152,50,producer_retries,14.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,15.0
storage,2097152,50,producer_retries,17.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,15.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,13.0
storage,2097152,50,producer_retries,9.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,16.0
storage,2097152,50,producer_retries,16.0
storage,2097152,50,producer_retries,14.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,9.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,9.0
storage,2097152,50,producer_retries,14.0
storage,2097152,50,producer_retries,14.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,9.0
storage,2097152,50,producer_retries,26.0
storage,2097152,50,producer_retries,13.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,18.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,8.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,9.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,14.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,6.0
storage,2097152,50,producer_retries,13.0
storage,2097152,50,consumer_retries,50.0
storage,2097152,50,consumer_retries,11.0
storage,2097152,50,consumer_retries,4.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,12.0
storage,2097152,50,consumer_retries,10.0
storage,2097152,50,consumer_retries,17.0
storage,2097152,50,consumer_retries,16.0
storage,2097152,50,consumer_retries,19.0
storage,2097152,50,consumer_retries,10.0
storage,2097152,50,consumer_retries,11.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,17.0
storage,2097152,50,consumer_retries,11.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,9.0
storage,2097152,50,consumer_retries,16.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,10.0
storage,2097152,50,consumer_retries,11.0
storage,2097152,50,consumer_retries,10.0
storage,2097152,50,consumer_retries,13.0
storage,2097152,50,consumer_retries,18.0
storage,2097152,50,consumer_retries,10.0
storage,2097152,50,consumer_retries,11.0
storage,2097152,50,consumer_retries,11.0
storage,2097152,50,consumer_retries,19.0
storage,2097152,50,consumer_retries,12.0
storage,2097152,50,consumer_retries,16.0
storage,2097152,50,consumer_retries,15.0
storage,2097152,50,consumer_retries,11.0
storage,2097152,50,consumer_retries,11.0
storage,2097152,50,consumer_retries,16.0
storage,2097152,50,consumer_retries,7.0
storage,2097152,50,consumer_retries,10.0
storage,2097152,50,consumer_retries,12.0
storage,2097152,50,consumer_retries,19.0
storage,2097152,50,consumer_retries,12.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,15.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,7.0
storage,2097152,50,consumer_retries,17.0
storage,2097152,50,consumer_retries,15.0
storage,2097152,50,consumer_retries,10.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,10.0
storage,2097152,50,consumer_retries,23.0
storage,2097152,50,consumer_retries,18.0
storage,2097152,50,consumer_retries,10.0
storage,2097152,50,producer_times,813593.0
storage,2097152,50,producer_times,335336.0
storage,2097152,50,producer_times,289050.0
storage,2097152,50,producer_times,280041.0
storage,2097152,50,producer_times,249765.0
storage,2097152,50,producer_times,319045.0
storage,2097152,50,producer_times,325443.0
storage,2097152,50,producer_times,301892.0
storage,2097152,50,producer_times,320190.0
storage,2097152,50,producer_times,260399.0
storage,2097152,50,producer_times,276232.0
storage,2097152,50,producer_times,265858.0
storage,2097152,50,producer_times,329255.0
storage,2097152,50,producer_times,232829.0
storage,2097152,50,producer_times,299409.0
storage,2097152,50,producer_times,329094.0
storage,2097152,50,producer_times,359786.0
storage,2097152,50,producer_times,250225.0
storage,2097152,50,producer_times,234261.0
storage,2097152,50,producer_times,271727.0
storage,2097152,50,producer_times,255220.0
storage,2097152,50,producer_times,342328.0
storage,2097152,50,producer_times,249412.0
storage,2097152,50,producer_times,218975.0
storage,2097152,50,producer_times,231708.0
storage,2097152,50,producer_times,238125.0
storage,2097152,50,producer_times,381926.0
storage,2097152,50,producer_times,266979.0
storage,2097152,50,producer_times,232478.0
storage,2097152,50,producer_times,262546.0
storage,2097152,50,producer_times,313547.0
storage,2097152,50,producer_times,232307.0
storage,2097152,50,producer_times,277610.0
storage,2097152,50,producer_times,244920.0
storage,2097152,50,producer_times,251440.0
storage,2097152,50,producer_times,278162.0
storage,2097152,50,producer_times,311362.0
storage,2097152,50,producer_times,315999.0
storage,2097152,50,producer_times,320700.0
storage,2097152,50,producer_times,314667.0
storage,2097152,50,producer_times,315731.0
storage,2097152,50,producer_times,256785.0
storage,2097152,50,producer_times,285132.0
storage,2097152,50,producer_times,371647.0
storage,2097152,50,producer_times,387661.0
storage,2097152,50,producer_times,290730.0
storage,2097152,50,producer_times,301482.0
storage,2097152,50,producer_times,329455.0
storage,2097152,50,producer_times,299830.0
storage,2097152,50,producer_times,275190.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,16.0
storage,2097152,50,producer_retries,6.0
storage,2097152,50,producer_retries,9.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,14.0
storage,2097152,50,producer_retries,13.0
storage,2097152,50,producer_retries,9.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,6.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,13.0
storage,2097152,50,producer_retries,7.0
storage,2097152,50,producer_retries,19.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,17.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,13.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,13.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,9.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,8.0
storage,2097152,50,producer_retries,16.0
storage,2097152,50,producer_retries,6.0
storage,2097152,50,producer_retries,6.0
storage,2097152,50,producer_retries,13.0
storage,2097152,50,producer_retries,14.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,13.0
storage,2097152,50,producer_retries,3.0
storage,2097152,50,producer_retries,14.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,8.0
storage,2097152,50,producer_retries,17.0
storage,2097152,50,producer_retries,22.0
storage,2097152,50,producer_retries,14.0
storage,2097152,50,producer_retries,15.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,8.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,consumer_retries,12.0
storage,2097152,50,consumer_retries,6.0
storage,2097152,50,consumer_retries,12.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,11.0
storage,2097152,50,consumer_retries,11.0
storage,2097152,50,consumer_retries,12.0
storage,2097152,50,consumer_retries,13.0
storage,2097152,50,consumer_retries,10.0
storage,2097152,50,consumer_retries,20.0
storage,2097152,50,consumer_retries,11.0
storage,2097152,50,consumer_retries,10.0
storage,2097152,50,consumer_retries,13.0
storage,2097152,50,consumer_retries,13.0
storage,2097152,50,consumer_retries,5.0
storage,2097152,50,consumer_retries,15.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,6.0
storage,2097152,50,consumer_retries,15.0
storage,2097152,50,consumer_retries,10.0
storage,2097152,50,consumer_retries,12.0
storage,2097152,50,consumer_retries,16.0
storage,2097152,50,consumer_retries,13.0
storage,2097152,50,consumer_retries,11.0
storage,2097152,50,consumer_retries,12.0
storage,2097152,50,consumer_retries,10.0
storage,2097152,50,consumer_retries,15.0
storage,2097152,50,consumer_retries,23.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,17.0
storage,2097152,50,consumer_retries,11.0
storage,2097152,50,consumer_retries,15.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,15.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,17.0
storage,2097152,50,consumer_retries,13.0
storage,2097152,50,consumer_retries,15.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,7.0
storage,2097152,50,consumer_retries,11.0
storage,2097152,50,consumer_retries,15.0
storage,2097152,50,consumer_retries,9.0
storage,2097152,50,consumer_retries,10.0
storage,2097152,50,consumer_retries,12.0
storage,2097152,50,consumer_retries,11.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,16.0
storage,2097152,50,consumer_retries,16.0
storage,2097152,50,consumer_retries,12.0
storage,2097152,50,producer_times,205597.0
storage,2097152,50,producer_times,348645.0
storage,2097152,50,producer_times,251563.0
storage,2097152,50,producer_times,334703.0
storage,2097152,50,producer_times,320131.0
storage,2097152,50,producer_times,214090.0
storage,2097152,50,producer_times,250470.0
storage,2097152,50,producer_times,219186.0
storage,2097152,50,producer_times,250648.0
storage,2097152,50,producer_times,362216.0
storage,2097152,50,producer_times,365279.0
storage,2097152,50,producer_times,346993.0
storage,2097152,50,producer_times,262138.0
storage,2097152,50,producer_times,205595.0
storage,2097152,50,producer_times,236023.0
storage,2097152,50,producer_times,304812.0
storage,2097152,50,producer_times,236520.0
storage,2097152,50,producer_times,225741.0
storage,2097152,50,producer_times,271125.0
storage,2097152,50,producer_times,212346.0
storage,2097152,50,producer_times,225760.0
storage,2097152,50,producer_times,288357.0
storage,2097152,50,producer_times,245826.0
storage,2097152,50,producer_times,242839.0
storage,2097152,50,producer_times,379462.0
storage,2097152,50,producer_times,261221.0
storage,2097152,50,producer_times,278040.0
storage,2097152,50,producer_times,314516.0
storage,2097152,50,producer_times,224559.0
storage,2097152,50,producer_times,300385.0
storage,2097152,50,producer_times,272383.0
storage,2097152,50,producer_times,243883.0
storage,2097152,50,producer_times,265973.0
storage,2097152,50,producer_times,237590.0
storage,2097152,50,producer_times,314404.0
storage,2097152,50,producer_times,306667.0
storage,2097152,50,producer_times,302546.0
storage,2097152,50,producer_times,328351.0
storage,2097152,50,producer_times,261604.0
storage,2097152,50,producer_times,271728.0
storage,2097152,50,producer_times,313721.0
storage,2097152,50,producer_times,249336.0
storage,2097152,50,producer_times,258292.0
storage,2097152,50,producer_times,239280.0
storage,2097152,50,producer_times,227346.0
storage,2097152,50,producer_times,225694.0
storage,2097152,50,producer_times,231995.0
storage,2097152,50,producer_times,348645.0
storage,2097152,50,producer_times,397930.0
storage,2097152,50,producer_times,194848.0
storage,2097152,50,producer_retries,8.0
storage,2097152,50,producer_retries,16.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,22.0
storage,2097152,50,producer_retries,17.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,9.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,9.0
storage,2097152,50,producer_retries,18.0
storage,2097152,50,producer_retries,17.0
storage,2097152,50,producer_retries,18.0
storage,2097152,50,producer_retries,13.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,18.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,13.0
storage,2097152,50,producer_retries,17.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,13.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,25.0
storage,2097152,50,producer_retries,16.0
storage,2097152,50,producer_retries,14.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,13.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,13.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,8.0
storage,2097152,50,producer_retries,15.0
storage,2097152,50,producer_retries,13.0
storage,2097152,50,producer_retries,19.0
storage,2097152,50,producer_retries,16.0
storage,2097152,50,producer_retries,17.0
storage,2097152,50,producer_retries,17.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,15.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,25.0
storage,2097152,50,producer_retries,6.0
storage,2097152,50,consumer_retries,13.0
storage,2097152,50,consumer_retries,10.0
storage,2097152,50,consumer_retries,217.0
storage,2097152,50,consumer_retries,13.0
storage,2097152,50,consumer_retries,15.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,13.0
storage,2097152,50,consumer_retries,19.0
storage,2097152,50,consumer_retries,13.0
storage,2097152,50,consumer_retries,15.0
storage,2097152,50,consumer_retries,13.0
storage,2097152,50,consumer_retries,12.0
storage,2097152,50,consumer_retries,12.0
storage,2097152,50,consumer_retries,15.0
storage,2097152,50,consumer_retries,19.0
storage,2097152,50,consumer_retries,13.0
storage,2097152,50,consumer_retries,19.0
storage,2097152,50,consumer_retries,11.0
storage,2097152,50,consumer_retries,13.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,13.0
storage,2097152,50,consumer_retries,27.0
storage,2097152,50,consumer_retries,11.0
storage,2097152,50,consumer_retries,17.0
storage,2097152,50,consumer_retries,12.0
storage,2097152,50,consumer_retries,15.0
storage,2097152,50,consumer_retries,12.0
storage,2097152,50,consumer_retries,12.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,18.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,7.0
storage,2097152,50,consumer_retries,17.0
storage,2097152,50,consumer_retries,15.0
storage,2097152,50,consumer_retries,7.0
storage,2097152,50,consumer_retries,16.0
storage,2097152,50,consumer_retries,17.0
storage,2097152,50,consumer_retries,12.0
storage,2097152,50,consumer_retries,22.0
storage,2097152,50,consumer_retries,9.0
storage,2097152,50,consumer_retries,8.0
storage,2097152,50,consumer_retries,15.0
storage,2097152,50,consumer_retries,7.0
storage,2097152,50,consumer_retries,20.0
storage,2097152,50,consumer_retries,40.0
storage,2097152,50,consumer_retries,20.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,20.0
storage,2097152,50,producer_times,262968.0
storage,2097152,50,producer_times,2176918.0
storage,2097152,50,producer_times,361865.0
storage,2097152,50,producer_times,270448.0
storage,2097152,50,producer_times,254551.0
storage,2097152,50,producer_times,247292.0
storage,2097152,50,producer_times,240227.0
storage,2097152,50,producer_times,307894.0
storage,2097152,50,producer_times,226263.0
storage,2097152,50,producer_times,242114.0
storage,2097152,50,producer_times,190462.0
storage,2097152,50,producer_times,309889.0
storage,2097152,50,producer_times,254301.0
storage,2097152,50,producer_times,379609.0
storage,2097152,50,producer_times,253808.0
storage,2097152,50,producer_times,264668.0
storage,2097152,50,producer_times,244512.0
storage,2097152,50,producer_times,241226.0
storage,2097152,50,producer_times,231919.0
storage,2097152,50,producer_times,255636.0
storage,2097152,50,producer_times,354432.0
storage,2097152,50,producer_times,265090.0
storage,2097152,50,producer_times,240106.0
storage,2097152,50,producer_times,365829.0
storage,2097152,50,producer_times,247181.0
storage,2097152,50,producer_times,292872.0
storage,2097152,50,producer_times,284583.0
storage,2097152,50,producer_times,263983.0
storage,2097152,50,producer_times,248244.0
storage,2097152,50,producer_times,308714.0
storage,2097152,50,producer_times,256370.0
storage,2097152,50,producer_times,231682.0
storage,2097152,50,producer_times,220885.0
storage,2097152,50,producer_times,251795.0
storage,2097152,50,producer_times,250931.0
storage,2097152,50,producer_times,223251.0
storage,2097152,50,producer_times,230346.0
storage,2097152,50,producer_times,302688.0
storage,2097152,50,producer_times,330861.0
storage,2097152,50,producer_times,276959.0
storage,2097152,50,producer_times,326079.0
storage,2097152,50,producer_times,205417.0
storage,2097152,50,producer_times,201607.0
storage,2097152,50,producer_times,326036.0
storage,2097152,50,producer_times,292165.0
storage,2097152,50,producer_times,297610.0
storage,2097152,50,producer_times,519678.0
storage,2097152,50,producer_times,334156.0
storage,2097152,50,producer_times,246247.0
storage,2097152,50,producer_times,331410.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,16.0
storage,2097152,50,producer_retries,18.0
storage,2097152,50,producer_retries,15.0
storage,2097152,50,producer_retries,14.0
storage,2097152,50,producer_retries,8.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,5.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,7.0
storage,2097152,50,producer_retries,17.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,18.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,6.0
storage,2097152,50,producer_retries,14.0
storage,2097152,50,producer_retries,13.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,3.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,15.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,14.0
storage,2097152,50,producer_retries,13.0
storage,2097152,50,producer_retries,14.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,9.0
storage,2097152,50,producer_retries,9.0
storage,2097152,50,producer_retries,13.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,16.0
storage,2097152,50,producer_retries,16.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,8.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,19.0
storage,2097152,50,producer_retries,16.0
storage,2097152,50,producer_retries,14.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,4.0
storage,2097152,50,consumer_retries,18.0
storage,2097152,50,consumer_retries,12.0
storage,2097152,50,consumer_retries,13.0
storage,2097152,50,consumer_retries,10.0
storage,2097152,50,consumer_retries,13.0
storage,2097152,50,consumer_retries,22.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,7.0
storage,2097152,50,consumer_retries,12.0
storage,2097152,50,consumer_retries,20.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,11.0
storage,2097152,50,consumer_retries,8.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,8.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,21.0
storage,2097152,50,consumer_retries,15.0
storage,2097152,50,consumer_retries,15.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,12.0
storage,2097152,50,consumer_retries,21.0
storage,2097152,50,consumer_retries,13.0
storage,2097152,50,consumer_retries,13.0
storage,2097152,50,consumer_retries,16.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,31.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,15.0
storage,2097152,50,consumer_retries,13.0
storage,2097152,50,consumer_retries,12.0
storage,2097152,50,consumer_retries,13.0
storage,2097152,50,consumer_retries,11.0
storage,2097152,50,consumer_retries,13.0
storage,2097152,50,consumer_retries,13.0
storage,2097152,50,consumer_retries,11.0
storage,2097152,50,consumer_retries,6.0
storage,2097152,50,consumer_retries,10.0
storage,2097152,50,consumer_retries,7.0
storage,2097152,50,consumer_retries,18.0
storage,2097152,50,consumer_retries,12.0
storage,2097152,50,consumer_retries,12.0
storage,2097152,50,consumer_retries,15.0
storage,2097152,50,consumer_retries,13.0
storage,2097152,50,consumer_retries,11.0
storage,2097152,50,consumer_retries,15.0
storage,2097152,50,consumer_retries,15.0
storage,2097152,50,consumer_retries,9.0
storage,2097152,50,consumer_retries,13.0
storage,2097152,50,producer_times,275842.0
storage,2097152,50,producer_times,320507.0
storage,2097152,50,producer_times,280591.0
storage,2097152,50,producer_times,293953.0
storage,2097152,50,producer_times,283574.0
storage,2097152,50,producer_times,317821.0
storage,2097152,50,producer_times,277205.0
storage,2097152,50,producer_times,220582.0
storage,2097152,50,producer_times,246954.0
storage,2097152,50,producer_times,333110.0
storage,2097152,50,producer_times,316267.0
storage,2097152,50,producer_times,245604.0
storage,2097152,50,producer_times,201352.0
storage,2097152,50,producer_times,234075.0
storage,2097152,50,producer_times,284293.0
storage,2097152,50,producer_times,284613.0
storage,2097152,50,producer_times,296381.0
storage,2097152,50,producer_times,271635.0
storage,2097152,50,producer_times,219399.0
storage,2097152,50,producer_times,264329.0
storage,2097152,50,producer_times,276174.0
storage,2097152,50,producer_times,265618.0
storage,2097152,50,producer_times,247314.0
storage,2097152,50,producer_times,257469.0
storage,2097152,50,producer_times,254235.0
storage,2097152,50,producer_times,251256.0
storage,2097152,50,producer_times,480268.0
storage,2097152,50,producer_times,253508.0
storage,2097152,50,producer_times,271381.0
storage,2097152,50,producer_times,260437.0
storage,2097152,50,producer_times,229891.0
storage,2097152,50,producer_times,218743.0
storage,2097152,50,producer_times,266529.0
storage,2097152,50,producer_times,222075.0
storage,2097152,50,producer_times,246448.0
storage,2097152,50,producer_times,183051.0
storage,2097152,50,producer_times,261911.0
storage,2097152,50,producer_times,192749.0
storage,2097152,50,producer_times,204394.0
storage,2097152,50,producer_times,234616.0
storage,2097152,50,producer_times,270543.0
storage,2097152,50,producer_times,232404.0
storage,2097152,50,producer_times,274296.0
storage,2097152,50,producer_times,251771.0
storage,2097152,50,producer_times,220911.0
storage,2097152,50,producer_times,263192.0
storage,2097152,50,producer_times,265447.0
storage,2097152,50,producer_times,254611.0
storage,2097152,50,producer_times,258800.0
storage,2097152,50,producer_times,272295.0
storage,2097152,50,producer_retries,14.0
storage,2097152,50,producer_retries,14.0
storage,2097152,50,producer_retries,13.0
storage,2097152,50,producer_retries,18.0
storage,2097152,50,producer_retries,14.0
storage,2097152,50,producer_retries,14.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,15.0
storage,2097152,50,producer_retries,9.0
storage,2097152,50,producer_retries,16.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,16.0
storage,2097152,50,producer_retries,14.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,14.0
storage,2097152,50,producer_retries,18.0
storage,2097152,50,producer_retries,15.0
storage,2097152,50,producer_retries,14.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,13.0
storage,2097152,50,producer_retries,13.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,13.0
storage,2097152,50,producer_retries,17.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,16.0
storage,2097152,50,producer_retries,13.0
storage,2097152,50,producer_retries,13.0
storage,2097152,50,producer_retries,11.0
storage,2097152,50,producer_retries,17.0
storage,2097152,50,producer_retries,4.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,9.0
storage,2097152,50,producer_retries,17.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,16.0
storage,2097152,50,producer_retries,15.0
storage,2097152,50,producer_retries,9.0
storage,2097152,50,producer_retries,12.0
storage,2097152,50,producer_retries,15.0
storage,2097152,50,producer_retries,10.0
storage,2097152,50,producer_retries,16.0
storage,2097152,50,producer_retries,13.0
storage,2097152,50,producer_retries,16.0
storage,2097152,50,producer_retries,13.0
storage,2097152,50,producer_retries,15.0
storage,2097152,50,consumer_retries,9.0
storage,2097152,50,consumer_retries,13.0
storage,2097152,50,consumer_retries,10.0
storage,2097152,50,consumer_retries,11.0
storage,2097152,50,consumer_retries,7.0
storage,2097152,50,consumer_retries,6.0
storage,2097152,50,consumer_retries,12.0
storage,2097152,50,consumer_retries,11.0
storage,2097152,50,consumer_retries,14.0
storage,2097152,50,consumer_retries,11.0
